time,open,high,low,close,volume,bid,ask
2018-11-25 00:00:00,1223.581,1228.931,1211.169,1222.016,269355.0,1222.016,1222.016
2018-12-02 00:00:00,1223.023,1249.978,1221.28,1248.211,287866.0,1248.211,1248.211
2018-12-09 00:00:00,1250.26,1250.477,1232.889,1238.244,279931.0,1238.244,1238.244
2018-12-16 00:00:00,1237.299,1266.419,1235.793,1255.655,297883.0,1255.655,1255.655
2018-12-23 00:00:00,1258.6,1282.053,1257.98,1280.724,298490.0,1280.724,1280.724
2018-12-30 00:00:00,1280.074,1298.467,1276.643,1284.718,241571.0,1284.718,1284.718
2019-01-06 00:00:00,1285.549,1297.004,1279.375,1287.468,298547.0,1287.468,1287.468
2019-01-13 00:00:00,1288.078,1295.802,1280.615,1281.482,283144.0,1281.482,1281.482
2019-01-20 00:00:00,1282.538,1303.585,1276.77,1303.105,254402.0,1303.105,1303.105
2019-01-27 00:00:00,1302.403,1326.176,1297.679,1317.652,278364.0,1317.652,1317.652
2019-02-03 00:00:00,1317.638,1317.886,1302.797,1313.957,260905.0,1313.957,1313.957
2019-02-10 00:00:00,1313.52,1322.507,1302.365,1321.083,272076.0,1321.083,1321.083
2019-02-17 00:00:00,1320.975,1346.657,1320.583,1327.794,271188.0,1327.794,1327.794
2019-02-24 00:00:00,1327.607,1332.513,1290.161,1293.279,281493.0,1293.279,1293.279
2019-03-03 00:00:00,1295.386,1300.681,1280.832,1298.274,286110.0,1298.274,1298.274
2019-03-10 00:00:00,1296.869,1311.195,1290.453,1302.208,252437.0,1302.208,1302.208
2019-03-17 00:00:00,1302.109,1320.305,1298.185,1313.223,266492.0,1313.223,1313.223
2019-03-24 00:00:00,1313.47,1324.425,1286.575,1292.057,275342.0,1292.057,1292.057
2019-03-31 00:00:00,1292.237,1296.942,1280.894,1291.374,252308.0,1291.374,1291.374
2019-04-07 00:00:00,1292.246,1310.529,1289.673,1290.433,243801.0,1290.433,1290.433
2019-04-14 00:00:00,1291.299,1291.907,1271.069,1275.593,195160.0,1275.593,1275.593
2019-04-21 00:00:00,1276.818,1288.629,1266.285,1285.879,260725.0,1285.879,1285.879
2019-04-28 00:00:00,1285.979,1287.164,1266.24,1278.982,233175.0,1278.982,1278.982
2019-05-05 00:00:00,1282.584,1291.395,1276.985,1285.684,266421.0,1285.684,1285.684
