time,open,high,low,close,volume,bid,ask
2020-09-13 00:00:00,1937.168,1943.02,1937.136,1942.747,6843.0,1942.747,1942.747
2020-09-14 00:00:00,1942.75,1962.387,1939.74,1957.196,67739.0,1957.196,1957.196
2020-09-15 00:00:00,1957.187,1972.102,1948.096,1953.851,75606.0,1953.851,1953.851
2020-09-16 00:00:00,1953.712,1973.421,1949.635,1959.642,89105.0,1959.642,1959.642
2020-09-17 00:00:00,1959.75,1959.858,1932.831,1947.081,89012.0,1947.081,1947.081
2020-09-18 00:00:00,1947.082,1959.913,1944.894,1950.013,70384.0,1950.013,1950.013
2020-09-20 00:00:00,1949.641,1950.829,1946.445,1948.398,7753.0,1948.398,1948.398
2020-09-21 00:00:00,1948.398,1955.412,1882.213,1917.104,108681.0,1917.104,1917.104
2020-09-22 00:00:00,1917.115,1919.502,1894.498,1904.223,105769.0,1904.223,1904.223
2020-09-23 00:00:00,1904.211,1905.083,1853.127,1854.816,120210.0,1854.816,1854.816
2020-09-24 00:00:00,1854.816,1876.977,1848.076,1867.664,116397.0,1867.664,1867.664
2020-09-25 00:00:00,1867.544,1874.995,1851.922,1861.155,91078.0,1861.155,1861.155
2020-09-27 00:00:00,1862.899,1865.865,1860.887,1862.341,7422.0,1862.341,1862.341
2020-09-28 00:00:00,1862.376,1883.493,1848.204,1882.594,89169.0,1882.594,1882.594
2020-09-29 00:00:00,1882.546,1899.263,1875.167,1896.775,81510.0,1896.775,1896.775
2020-09-30 00:00:00,1896.76,1902.169,1881.332,1887.634,100403.0,1887.634,1887.634
2020-10-01 00:00:00,1887.621,1912.109,1884.618,1903.161,95984.0,1903.161,1903.161
2020-10-02 00:00:00,1903.158,1916.982,1889.744,1898.723,96361.0,1898.723,1898.723
2020-10-04 00:00:00,1903.345,1904.29,1898.045,1902.902,9069.0,1902.902,1902.902
2020-10-05 00:00:00,1902.894,1918.623,1886.933,1912.687,76190.0,1912.687,1912.687
2020-10-06 00:00:00,1912.683,1921.032,1874.761,1880.067,96499.0,1880.067,1880.067
2020-10-07 00:00:00,1880.114,1897.899,1872.69,1886.948,88785.0,1886.948,1886.948
2020-10-08 00:00:00,1886.918,1900.527,1881.839,1895.177,80524.0,1895.177,1895.177
2020-10-09 00:00:00,1895.168,1930.444,1894.872,1930.147,72851.0,1930.147,1930.147
2020-10-11 00:00:00,1926.646,1933.178,1926.617,1929.087,10588.0,1929.087,1929.087
2020-10-12 00:00:00,1929.109,1931.899,1918.214,1925.059,79342.0,1925.059,1925.059
2020-10-13 00:00:00,1925.013,1925.013,1886.399,1893.336,94912.0,1893.336,1893.336
2020-10-14 00:00:00,1893.287,1912.786,1882.401,1898.178,83572.0,1898.178,1898.178
2020-10-15 00:00:00,1898.18,1908.971,1889.438,1906.36,93394.0,1906.36,1906.36
2020-10-16 00:00:00,1906.311,1913.878,1897.747,1898.825,77680.0,1898.825,1898.825
2020-10-18 00:00:00,1899.865,1902.928,1898.642,1900.779,7785.0,1900.779,1900.779
2020-10-19 00:00:00,1900.732,1918.39,1896.993,1902.952,78631.0,1902.952,1902.952
2020-10-20 00:00:00,1902.96,1914.025,1894.593,1910.682,80998.0,1910.682,1910.682
2020-10-21 00:00:00,1910.677,1931.281,1910.05,1921.292,84557.0,1921.292,1921.292
2020-10-22 00:00:00,1921.247,1922.15,1893.928,1904.989,80014.0,1904.989,1904.989
2020-10-23 00:00:00,1904.943,1914.153,1894.332,1901.602,69601.0,1901.602,1901.602
2020-10-25 00:00:00,1901.513,1902.021,1891.277,1898.453,11480.0,1898.453,1898.453
2020-10-26 00:00:00,1898.476,1908.478,1894.839,1902.156,78848.0,1902.156,1902.156
2020-10-27 00:00:00,1902.102,1911.271,1897.779,1905.187,68662.0,1905.187,1905.187
2020-10-28 00:00:00,1905.188,1910.77,1869.262,1879.542,92397.0,1879.542,1879.542
2020-10-29 00:00:00,1879.547,1884.871,1859.815,1868.359,93519.0,1868.359,1868.359
2020-10-30 00:00:00,1868.353,1889.683,1864.356,1878.858,86879.0,1878.858,1878.858
2020-11-01 00:00:00,1879.301,1879.301,1875.215,1877.049,4654.0,1877.049,1877.049
2020-11-02 00:00:00,1877.0,1896.112,1873.364,1894.658,71690.0,1894.658,1894.658
2020-11-03 00:00:00,1894.66,1916.211,1886.897,1914.392,74540.0,1914.392,1914.392
2020-11-04 00:00:00,1914.398,1916.311,1881.432,1904.79,140467.0,1904.79,1904.79
2020-11-05 00:00:00,1904.788,1952.651,1902.405,1946.123,97100.0,1946.123,1946.123
2020-11-06 00:00:00,1946.169,1960.238,1935.574,1951.855,95289.0,1951.855,1951.855
2020-11-08 00:00:00,1957.117,1959.741,1955.222,1958.496,5666.0,1958.496,1958.496
2020-11-09 00:00:00,1958.449,1965.419,1850.423,1870.837,152563.0,1870.837,1870.837
2020-11-10 00:00:00,1870.883,1890.315,1867.351,1876.657,99712.0,1876.657,1876.657
2020-11-11 00:00:00,1876.62,1884.333,1856.273,1865.515,80557.0,1865.515,1865.515
2020-11-12 00:00:00,1865.559,1883.734,1862.647,1875.74,76795.0,1875.74,1875.74
2020-11-13 00:00:00,1875.733,1896.728,1873.937,1889.358,66632.0,1889.358,1889.358
2020-11-15 00:00:00,1887.92,1891.535,1887.778,1890.357,4079.0,1890.357,1890.357
2020-11-16 00:00:00,1890.413,1899.0,1865.134,1889.757,83912.0,1889.757,1889.757
2020-11-17 00:00:00,1889.711,1893.378,1876.901,1882.577,69746.0,1882.577,1882.577
2020-11-18 00:00:00,1882.527,1884.719,1863.608,1871.332,78669.0,1871.332,1871.332
2020-11-19 00:00:00,1871.281,1872.743,1852.547,1863.101,83896.0,1863.101,1863.101
2020-11-20 00:00:00,1863.156,1879.697,1860.858,1870.923,72894.0,1870.923,1870.923
2020-11-22 00:00:00,1870.778,1872.086,1870.128,1872.049,2456.0,1872.049,1872.049
2020-11-23 00:00:00,1872.05,1875.988,1830.81,1835.567,81817.0,1835.567,1835.567
2020-11-24 00:00:00,1835.614,1836.234,1800.174,1809.11,98960.0,1809.11,1809.11
2020-11-25 00:00:00,1809.056,1817.625,1801.594,1808.131,79555.0,1808.131,1808.131
2020-11-26 00:00:00,1808.175,1818.211,1805.714,1809.176,49810.0,1809.176,1809.176
2020-11-27 00:00:00,1809.18,1813.698,1774.248,1786.899,70152.0,1786.899,1786.899
2020-11-29 00:00:00,1789.439,1789.747,1785.301,1786.606,2950.0,1786.606,1786.606
2020-11-30 00:00:00,1786.561,1787.351,1764.16,1778.707,93719.0,1778.707,1778.707
2020-12-01 00:00:00,1778.729,1817.205,1776.74,1811.217,81557.0,1811.217,1811.217
2020-12-02 00:00:00,1811.17,1832.344,1807.415,1830.598,80955.0,1830.598,1830.598
2020-12-03 00:00:00,1830.597,1843.846,1823.686,1839.765,80819.0,1839.765,1839.765
2020-12-04 00:00:00,1839.771,1848.052,1828.964,1839.01,76150.0,1839.01,1839.01
2020-12-06 00:00:00,1836.608,1837.985,1832.954,1835.276,4398.0,1835.276,1835.276
2020-12-07 00:00:00,1835.282,1868.386,1822.532,1863.919,79677.0,1863.919,1863.919
2020-12-08 00:00:00,1863.919,1875.208,1860.192,1870.053,77253.0,1870.053,1870.053
2020-12-09 00:00:00,1870.066,1870.427,1825.426,1834.328,94046.0,1834.328,1834.328
2020-12-10 00:00:00,1834.298,1849.949,1828.597,1836.638,88140.0,1836.638,1836.638
2020-12-11 00:00:00,1836.639,1847.615,1823.838,1839.55,76150.0,1839.55,1839.55
2020-12-13 00:00:00,1837.111,1837.993,1835.841,1837.892,3468.0,1837.892,1837.892
2020-12-14 00:00:00,1837.893,1838.956,1818.532,1827.373,73868.0,1827.373,1827.373
2020-12-15 00:00:00,1827.325,1855.25,1825.418,1852.296,76859.0,1852.296,1852.296
2020-12-16 00:00:00,1852.298,1865.631,1844.708,1864.442,91795.0,1864.442,1864.442
2020-12-17 00:00:00,1864.444,1896.101,1861.948,1883.607,88534.0,1883.607,1883.607
2020-12-18 00:00:00,1883.606,1889.58,1877.341,1881.271,80607.0,1881.271,1881.271
2020-12-20 00:00:00,1882.823,1884.935,1882.445,1883.035,3915.0,1883.035,1883.035
2020-12-21 00:00:00,1883.035,1906.667,1854.984,1879.018,130595.0,1879.018,1879.018
2020-12-22 00:00:00,1878.972,1884.196,1858.882,1864.211,94646.0,1864.211,1864.211
2020-12-23 00:00:00,1864.262,1878.493,1856.843,1872.517,87587.0,1872.517,1872.517
2020-12-24 00:00:00,1872.518,1880.507,1869.428,1879.016,57490.0,1879.016,1879.016
2020-12-27 00:00:00,1888.893,1889.77,1885.718,1888.248,5102.0,1888.248,1888.248
2020-12-28 00:00:00,1888.294,1900.127,1869.025,1876.696,92990.0,1876.696,1876.696
2020-12-29 00:00:00,1876.682,1886.313,1871.64,1878.69,76967.0,1878.69,1878.69
2020-12-30 00:00:00,1878.689,1895.329,1876.071,1894.947,73041.0,1894.947,1894.947
2020-12-31 00:00:00,1894.929,1900.29,1885.389,1894.387,63352.0,1894.387,1894.387
2021-01-03 00:00:00,1909.308,1914.896,1907.729,1913.094,7459.0,1913.094,1913.094
2021-01-04 00:00:00,1913.048,1945.563,1909.942,1941.686,98678.0,1941.686,1941.686
2021-01-05 00:00:00,1941.687,1953.14,1934.267,1950.228,94085.0,1950.228,1950.228
2021-01-06 00:00:00,1950.279,1959.29,1900.692,1923.991,128899.0,1923.991,1923.991
2021-01-07 00:00:00,1923.943,1927.597,1906.796,1916.548,101216.0,1916.548,1916.548
2021-01-08 00:00:00,1916.499,1916.605,1828.156,1849.37,140422.0,1849.37,1849.37
2021-01-10 00:00:00,1855.038,1855.537,1841.553,1844.71,9760.0,1844.71,1844.71
2021-01-11 00:00:00,1844.68,1855.472,1816.935,1847.233,126206.0,1847.233,1847.233
2021-01-12 00:00:00,1847.186,1863.726,1836.532,1858.743,102713.0,1858.743,1858.743
2021-01-13 00:00:00,1858.696,1862.935,1841.859,1848.318,86519.0,1848.318,1848.318
2021-01-14 00:00:00,1848.315,1857.455,1830.107,1846.836,97648.0,1846.836,1846.836
2021-01-15 00:00:00,1846.783,1856.935,1823.284,1826.975,89955.0,1826.975,1826.975
2021-01-17 00:00:00,1827.947,1829.232,1802.438,1810.655,13629.0,1810.655,1810.655
2021-01-18 00:00:00,1810.726,1840.697,1810.429,1837.213,70741.0,1837.213,1837.213
2021-01-19 00:00:00,1837.216,1845.426,1832.998,1840.911,73955.0,1840.911,1840.911
2021-01-20 00:00:00,1840.913,1872.313,1832.342,1869.862,90441.0,1869.862,1869.862
2021-01-21 00:00:00,1869.91,1874.996,1858.279,1869.551,83966.0,1869.551,1869.551
2021-01-22 00:00:00,1869.551,1869.85,1837.298,1855.732,91721.0,1855.732,1855.732
2021-01-24 00:00:00,1858.206,1859.405,1856.571,1856.851,4087.0,1856.851,1856.851
2021-01-25 00:00:00,1856.871,1867.825,1847.064,1855.39,89145.0,1855.39,1855.39
2021-01-26 00:00:00,1855.387,1861.62,1848.222,1851.233,75824.0,1851.233,1851.233
2021-01-27 00:00:00,1851.252,1853.036,1831.211,1839.889,89647.0,1839.889,1839.889
2021-01-28 00:00:00,1839.936,1864.035,1833.967,1843.81,110592.0,1843.81,1843.81
